ts,open,high,low,close,volume,quote_volume,trades,taker_buy_volume
1778250780000,2277.61,2280.24,2277.46,2279.91,565.3247,1288412.968479,4259,225.9909
1778250840000,2279.92,2284.13,2279.83,2283.4,665.9195,1520011.185038,4901,390.472
1778250900000,2283.4,2283.4,2281.0,2281.27,314.5733,717760.506096,4388,67.4493
1778250960000,2281.27,2284.0,2280.1,2284.0,278.1277,634627.551989,4721,174.2779
1778251020000,2284.0,2285.54,2284.0,2285.18,443.1141,1012448.975493,4330,337.577
1778251080000,2285.18,2288.3,2284.83,2287.54,398.4187,911112.697737,6883,269.9024
1778251140000,2287.55,2288.99,2286.63,2288.4,269.9324,617464.349486,4240,102.3544
1778251200000,2288.4,2288.41,2286.48,2286.67,152.9379,349803.168637,3128,48.2429
1778251260000,2286.66,2287.12,2285.9,2286.55,199.2748,455689.045463,2468,70.2392
1778251320000,2286.56,2287.8,2286.43,2286.62,153.9722,352161.058809,2137,61.0213
1778251380000,2286.62,2287.66,2286.47,2287.62,158.7892,363135.064484,2014,83.9092
1778251440000,2287.62,2288.35,2287.61,2287.9,164.4932,376362.161077,1822,43.0247
1778251500000,2287.9,2288.17,2286.4,2286.41,162.2254,371079.40501,1862,41.0219
1778251560000,2286.41,2287.73,2286.35,2287.72,149.5921,342116.045133,2433,82.5878
1778251620000,2287.73,2289.99,2287.73,2289.98,290.184,664290.309555,3278,150.5029
1778251680000,2289.99,2289.99,2287.19,2287.31,197.8361,452777.065498,2746,29.8256
1778251740000,2287.31,2287.88,2285.88,2286.43,186.4929,426427.462427,2983,64.4155
1778251800000,2286.44,2287.62,2285.82,2287.4,180.1067,411887.372855,1971,50.9873
1778251860000,2287.4,2287.49,2285.98,2285.98,160.3131,366617.419189,1982,43.7352
1778251920000,2285.99,2285.99,2284.22,2284.22,136.4042,311676.630768,1518,19.4055
1778251980000,2284.23,2285.87,2283.9,2285.73,230.7282,527252.309098,2133,152.347
1778252040000,2285.73,2286.88,2285.73,2286.88,151.7273,346883.587317,1084,50.6411
1778252100000,2286.88,2286.88,2286.0,2286.41,509.5533,1164977.958484,2759,238.1269
1778252160000,2286.4,2286.4,2284.49,2284.66,116.3458,265905.152565,1883,13.3097
1778252220000,2284.66,2284.96,2282.97,2284.15,292.5945,668293.471656,2767,76.7887
1778252280000,2284.16,2284.8,2283.83,2284.43,141.4623,323139.464719,1252,59.7334
1778252340000,2284.43,2285.73,2284.43,2285.72,99.1163,226498.008985,1105,32.4238
1778252400000,2285.72,2287.2,2285.44,2286.82,335.0305,766079.43733,3126,200.8747
1778252460000,2286.82,2287.34,2286.11,2287.34,100.0062,228677.786698,1081,35.8497
1778252520000,2287.34,2288.02,2285.0,2285.0,133.7673,305854.412602,2215,35.8775
1778252580000,2285.0,2285.47,2282.08,2283.24,216.5236,494463.630764,3991,63.6704
1778252640000,2283.23,2283.57,2282.4,2282.48,174.13,397543.062063,1693,76.4229
1778252700000,2282.49,2283.13,2281.5,2281.71,252.738,576810.051451,1761,47.5428
1778252760000,2281.71,2284.14,2281.71,2284.14,247.9558,566076.952173,2877,149.4164
1778252820000,2284.14,2285.5,2283.92,2283.92,165.5484,378240.871083,2252,42.8676
1778252880000,2283.93,2283.93,2281.34,2281.34,185.4002,423157.31744,2139,33.154
1778252940000,2281.35,2282.05,2280.04,2281.33,219.9569,501775.92772,3331,63.341
1778253000000,2281.33,2282.27,2281.0,2282.27,151.8045,346363.708152,1939,51.8723
1778253060000,2282.28,2283.99,2282.28,2283.2,110.7265,252811.990361,2090,27.2519
1778253120000,2283.19,2283.19,2280.07,2281.41,480.8209,1097030.858122,4193,323.249
1778253180000,2281.4,2281.43,2280.0,2281.42,143.4913,327260.374823,2038,29.9087
1778253240000,2281.43,2281.64,2280.4,2281.28,162.1205,369774.109669,2051,48.6982
1778253300000,2281.28,2281.28,2278.32,2278.75,245.5474,559765.614254,3596,41.1517
1778253360000,2278.75,2280.7,2278.15,2280.7,423.7777,966001.503598,2244,189.7756
1778253420000,2280.69,2280.69,2279.75,2280.57,322.1869,734616.459754,1325,58.8355
1778253480000,2280.56,2280.82,2278.13,2278.86,207.5247,473050.511935,2767,55.1513
1778253540000,2278.87,2280.49,2278.87,2280.22,304.5225,694197.54129,1462,130.3088
1778253600000,2280.22,2280.39,2279.41,2279.67,195.0955,444775.599452,2391,46.1359
1778253660000,2279.67,2281.1,2278.77,2281.1,269.6251,614604.270591,2324,107.7494
1778253720000,2281.1,2282.38,2280.7,2280.96,205.4251,468687.286892,2929,79.489
1778253780000,2280.96,2280.96,2276.78,2276.78,300.7982,685377.608626,3858,46.8654
1778253840000,2276.78,2277.1,2275.42,2275.89,503.8928,1146944.432577,5274,161.8719
1778253900000,2275.89,2276.48,2275.11,2276.02,278.1788,633111.752057,4717,124.6018
1778253960000,2276.02,2276.8,2275.11,2275.4,158.4608,360652.495909,3498,54.3482
1778254020000,2275.4,2276.71,2275.3,2276.45,350.2757,797300.743581,2477,78.2937
1778254080000,2276.45,2276.92,2275.0,2275.92,563.7473,1282991.251358,3713,155.6023
1778254140000,2275.93,2277.72,2275.56,2277.72,155.7409,354596.302132,2385,90.9228
1778254200000,2277.72,2279.11,2275.53,2276.05,295.6437,673247.357456,5581,107.9941
1778254260000,2276.06,2278.69,2274.94,2278.68,248.6354,565958.465669,3125,101.5339
1778254320000,2278.68,2280.96,2278.53,2280.5,195.1073,444845.079087,3660,108.6251
1778254380000,2280.5,2280.5,2279.42,2279.92,158.6735,361747.236565,2628,50.4485
1778254440000,2279.92,2282.24,2279.92,2282.24,229.8363,524291.577715,1949,153.4739
1778254500000,2282.24,2282.57,2281.07,2281.45,124.7845,284725.695563,2416,33.83
1778254560000,2281.46,2282.45,2281.46,2282.37,100.2719,228837.894995,1301,39.1665
1778254620000,2282.38,2282.38,2281.15,2281.16,86.3784,197086.576671,1056,14.1688
1778254680000,2281.15,2282.24,2281.15,2281.9,129.4585,295406.176027,1138,52.8328
1778254740000,2281.91,2283.31,2281.87,2283.09,167.5164,382382.814492,1256,105.193
1778254800000,2283.1,2285.03,2282.5,2285.02,216.6712,494797.176072,2525,137.4141
1778254860000,2285.03,2286.06,2285.03,2285.95,201.5562,460636.774902,2607,142.0262
1778254920000,2285.95,2287.0,2285.17,2286.02,271.1136,619744.73223,3421,97.04
1778254980000,2286.02,2286.75,2283.25,2284.49,384.0093,877419.399037,3540,164.9659
1778255040000,2284.49,2285.82,2284.04,2285.14,175.6176,401285.721123,2629,68.5167
1778255100000,2285.15,2285.66,2284.83,2285.59,205.7909,470245.184082,2802,118.6352
1778255160000,2285.59,2285.59,2284.57,2285.46,123.1137,281332.005975,2217,39.2656
1778255220000,2285.45,2288.18,2285.39,2288.0,207.0637,473518.330309,2783,136.3736
1778255280000,2288.0,2290.24,2287.7,2290.24,339.4355,777004.252295,3644,235.1919
1778255340000,2290.24,2290.51,2287.99,2287.99,261.8073,599440.954232,3380,132.6469
1778255400000,2288.0,2289.46,2287.99,2288.61,144.0329,329642.423184,2307,64.077
1778255460000,2288.61,2289.86,2288.61,2289.4,147.1744,336938.980374,2462,52.3598
1778255520000,2289.41,2289.78,2287.71,2288.62,191.0329,437243.858826,3002,99.6665
1778255580000,2288.62,2289.84,2288.62,2289.33,194.576,445427.942453,1985,75.2758
1778255640000,2289.34,2292.34,2289.2,2291.74,721.2255,1652515.755666,4432,531.2084
1778255700000,2291.75,2294.14,2291.75,2293.04,560.5403,1285435.658471,4942,281.8509
1778255760000,2293.05,2293.95,2292.91,2293.43,213.5394,489729.763838,3191,88.797
1778255820000,2293.43,2294.44,2291.93,2292.03,289.9475,665070.72555,4655,142.9644
1778255880000,2292.02,2292.33,2291.34,2291.35,239.6559,549205.923607,1902,78.6868
1778255940000,2291.34,2293.2,2291.31,2293.2,268.3673,615183.368848,2548,163.3028
1778256000000,2293.2,2294.37,2293.2,2293.98,317.5046,728318.766182,3467,162.3486
1778256060000,2293.99,2293.99,2291.46,2291.84,330.0571,756598.496301,3479,146.0633
1778256120000,2291.84,2292.09,2289.24,2290.42,358.0898,820272.883166,3620,92.4559
1778256180000,2290.41,2290.42,2288.67,2289.44,299.6693,686039.855741,3376,133.8323
1778256240000,2289.45,2290.0,2288.86,2290.0,217.8277,498704.625561,2324,97.7244
1778256300000,2290.0,2293.48,2289.99,2292.08,422.4619,967967.432095,5229,269.6948
1778256360000,2292.09,2292.69,2291.41,2292.53,138.7229,317955.066178,1890,41.5406
1778256420000,2292.54,2292.86,2290.42,2291.03,178.0158,407880.08146,2729,69.5121
1778256480000,2291.03,2291.04,2289.56,2290.37,269.2442,616639.508599,2721,117.4327
1778256540000,2290.38,2290.53,2289.94,2290.38,236.0924,540706.179237,1385,95.4878
1778256600000,2290.38,2291.74,2290.24,2290.24,157.4094,360629.616541,2374,65.6725
1778256660000,2290.23,2291.4,2289.57,2291.24,142.3694,326099.647807,1596,76.5129
1778256720000,2291.24,2291.6,2290.68,2291.13,237.3936,543916.784038,2135,91.9666
1778256780000,2291.13,2291.26,2290.46,2290.54,232.9315,533602.115653,1891,75.3803
1778256840000,2290.54,2290.98,2290.05,2290.38,229.6441,526010.056355,1996,134.0142
1778256900000,2290.38,2290.97,2290.31,2290.97,163.7769,375154.705645,1354,116.3933
1778256960000,2290.97,2290.98,2289.33,2289.86,282.6706,647372.500573,2441,139.1638
1778257020000,2289.86,2292.3,2289.85,2292.28,239.2301,548088.656895,1368,102.2183
1778257080000,2292.29,2292.29,2290.96,2291.0,112.2299,257158.548532,1100,14.9099
1778257140000,2291.0,2291.01,2290.24,2290.24,106.9917,245078.267762,838,23.4261
1778257200000,2290.23,2290.96,2289.15,2289.3,190.3496,435921.594242,2734,87.0072
1778257260000,2289.29,2289.3,2288.49,2289.1,237.0758,542624.963347,1424,118.7942
1778257320000,2289.1,2290.53,2289.09,2289.94,233.9965,535840.401108,2214,133.5196
1778257380000,2289.95,2289.95,2288.91,2289.45,240.3111,550156.006882,1510,123.175
1778257440000,2289.45,2290.87,2289.44,2290.8,182.1652,417181.586937,1681,104.5707
1778257500000,2290.81,2293.11,2290.81,2291.0,244.0877,559415.55399,2585,120.3918
1778257560000,2291.01,2292.29,2291.0,2291.91,274.7585,629709.723095,1646,139.3221
1778257620000,2291.9,2291.91,2290.82,2290.82,104.5597,239561.29933,1088,23.868
1778257680000,2290.83,2290.83,2290.0,2290.01,171.7334,393300.116795,998,48.1319
1778257740000,2290.0,2290.88,2290.0,2290.01,204.5999,468576.35392,1762,126.6823
1778257800000,2290.01,2290.41,2287.78,2288.08,622.6626,1425285.85058,4534,349.9887
1778257860000,2288.08,2288.88,2286.91,2287.1,262.553,600750.795245,2778,92.9469
1778257920000,2287.11,2287.68,2286.42,2287.62,177.7856,406609.160063,2181,72.8879
1778257980000,2287.63,2288.43,2287.62,2287.7,126.0729,288441.839395,1333,28.3564
1778258040000,2287.7,2288.78,2287.7,2288.78,146.939,336242.19086,707,85.4446
1778258100000,2288.77,2288.77,2287.76,2288.03,204.4369,467777.955065,1075,75.3046
1778258160000,2288.04,2289.84,2288.03,2289.17,218.6196,500435.128753,2420,89.9125
1778258220000,2289.18,2289.97,2288.59,2288.59,143.9332,329529.168235,1612,63.5124
1778258280000,2288.6,2288.6,2287.3,2287.45,146.2508,334586.663684,1305,51.4635
1778258340000,2287.45,2288.16,2287.33,2288.16,375.1579,858251.475974,1896,179.3653
1778258400000,2288.15,2288.3,2287.02,2287.02,123.6832,282959.552476,963,35.64
1778258460000,2287.02,2287.78,2286.84,2287.67,218.4428,499672.467868,1589,108.17
1778258520000,2287.67,2290.01,2287.67,2290.01,217.4528,497801.279791,1623,154.3328
1778258580000,2290.01,2291.99,2290.01,2291.05,493.9045,1131760.137378,1817,129.2702
1778258640000,2291.06,2291.68,2290.38,2291.67,197.4947,452451.720382,1280,75.166
1778258700000,2291.67,2292.67,2291.31,2291.84,384.9945,882372.576745,1790,130.6726
1778258760000,2291.84,2291.85,2290.86,2290.86,183.5913,420656.405056,1458,40.0094
1778258820000,2290.86,2291.28,2290.23,2290.47,140.88,322720.00398,1082,30.1696
1778258880000,2290.47,2291.12,2290.35,2290.89,164.3891,376579.181916,1654,48.6309
1778258940000,2290.89,2291.0,2290.0,2290.17,205.8354,471484.381547,2280,87.4098
1778259000000,2290.17,2290.17,2289.79,2290.05,113.5794,260103.406454,795,43.0517
1778259060000,2290.04,2290.81,2289.85,2290.49,268.2697,614454.967408,1239,43.9648
1778259120000,2290.5,2291.01,2290.23,2291.01,232.9506,533589.059594,1577,76.689
1778259180000,2291.01,2292.43,2291.0,2292.42,152.6749,349881.000278,798,103.9652
1778259240000,2292.42,2292.67,2289.84,2289.85,178.3793,408788.416909,1983,30.6957
1778259300000,2289.85,2290.21,2289.3,2289.62,266.3408,609879.197724,1428,128.0153
1778259360000,2289.63,2290.0,2289.37,2289.37,227.3753,520642.590619,1307,47.4917
1778259420000,2289.38,2290.61,2289.38,2290.01,181.808,416373.57271,1367,100.3637
1778259480000,2290.01,2290.17,2289.76,2289.76,139.3156,319025.242229,828,48.7786
1778259540000,2289.76,2290.42,2289.47,2289.93,182.2531,417367.079449,1459,72.1763
1778259600000,2289.93,2291.18,2289.39,2291.1,165.8062,379786.307952,1746,90.8291
1778259660000,2291.1,2293.45,2291.09,2291.69,196.8338,451249.522587,2711,97.5649
1778259720000,2291.7,2293.7,2291.7,2292.44,218.0608,500016.450698,2258,71.168
1778259780000,2292.45,2293.53,2292.44,2292.9,136.7011,313481.88723,1398,45.3007
1778259840000,2292.91,2295.81,2292.9,2295.42,384.5038,882267.780594,2318,273.3162
1778259900000,2295.42,2298.23,2295.26,2297.66,993.4877,2281867.481022,5605,836.7807
1778259960000,2297.66,2298.22,2296.67,2298.03,253.1288,581469.43073,4027,112.4165
1778260020000,2298.03,2298.04,2295.28,2295.28,406.6207,933832.581473,3024,60.0294
1778260080000,2295.29,2295.29,2294.0,2294.09,138.3718,317479.63279,1935,50.2486
1778260140000,2294.09,2294.72,2294.0,2294.34,207.2184,475406.818988,1583,103.4692
1778260200000,2294.35,2294.57,2292.98,2292.98,244.5426,560979.279099,3027,79.0815
1778260260000,2292.98,2293.71,2292.3,2293.7,161.7324,370829.671458,2139,40.4286
1778260320000,2293.7,2294.88,2293.7,2294.68,121.5503,278879.070972,985,45.0864
1778260380000,2294.68,2295.53,2294.68,2294.99,97.084,222824.825489,1470,18.0816
1778260440000,2294.99,2296.0,2294.87,2295.85,350.8754,805462.721303,1112,166.2207
1778260500000,2295.86,2296.73,2295.79,2296.35,597.7052,1372533.715756,1475,217.1915
1778260560000,2296.34,2297.0,2295.7,2296.67,497.7554,1143048.908712,1907,281.9199
1778260620000,2296.68,2298.72,2296.68,2297.43,358.8906,824610.565243,2092,247.5279
1778260680000,2297.44,2298.47,2297.38,2298.46,121.7052,279671.974145,1102,56.0994
1778260740000,2298.47,2300.22,2298.47,2300.16,627.5155,1443122.128472,2765,519.062
1778260800000,2300.16,2300.43,2298.93,2299.02,204.5914,470498.825811,1654,56.1899
1778260860000,2299.02,2299.02,2298.15,2298.66,315.4311,725058.332496,3167,139.357
1778260920000,2298.67,2299.5,2298.66,2299.01,261.2269,600616.878969,2405,93.9512
1778260980000,2299.02,2299.13,2297.63,2297.75,158.6389,364646.241554,1851,33.2271
1778261040000,2297.76,2298.12,2297.76,2297.84,226.3449,520126.624493,1345,83.902
1778261100000,2297.84,2298.95,2297.26,2298.67,184.6107,424275.280526,2032,101.6964
1778261160000,2298.67,2300.05,2298.67,2299.19,259.5195,596799.387449,2621,54.7182
1778261220000,2299.2,2302.47,2299.2,2299.48,928.6695,2137354.929283,6311,389.9688
1778261280000,2299.49,2301.23,2299.38,2300.36,392.1776,902197.162928,2586,121.4073
1778261340000,2300.37,2301.62,2300.36,2301.62,130.8856,301174.582538,1283,52.8793
1778261400000,2301.62,2308.67,2301.62,2307.48,1611.633,3716010.858512,11580,1150.0995
1778261460000,2307.49,2311.49,2307.38,2309.37,959.8011,2216565.231304,11134,553.1846
1778261520000,2309.37,2310.36,2307.84,2309.41,518.3635,1197033.645894,4958,217.1757
1778261580000,2309.42,2312.27,2309.42,2309.53,685.4692,1584327.022301,5958,376.8377
1778261640000,2309.54,2312.74,2308.36,2312.74,342.5029,791272.524239,4387,180.1179
1778261700000,2312.74,2313.86,2311.77,2313.71,678.0355,1568198.537141,5955,382.7046
1778261760000,2313.71,2315.0,2311.16,2311.17,834.4531,1930230.293103,6474,466.6586
1778261820000,2311.17,2311.65,2308.19,2308.84,584.4684,1349938.640556,4088,174.7842
1778261880000,2308.84,2309.37,2307.0,2307.96,710.6423,1640150.843881,4197,202.1155
1778261940000,2307.97,2309.93,2307.97,2309.84,309.7738,715274.514609,2918,159.5818
1778262000000,2309.84,2311.13,2309.46,2309.98,366.5069,846718.238969,2898,209.7863
1778262060000,2309.98,2310.24,2308.01,2308.42,284.0821,655930.723052,2275,126.2266
1778262120000,2308.43,2308.81,2308.0,2308.0,158.3478,365565.345042,1410,48.9001
1778262180000,2308.01,2308.56,2307.34,2308.55,172.6618,398479.834764,1559,56.6444
1778262240000,2308.55,2310.0,2308.39,2309.99,104.0361,240220.47321,1340,49.6747
1778262300000,2310.0,2313.05,2310.0,2310.9,682.6694,1577887.817332,3644,538.995
1778262360000,2310.91,2313.04,2310.91,2313.01,251.506,581575.292523,2149,180.8623
1778262420000,2313.01,2315.03,2313.01,2313.08,568.4634,1315515.688728,3438,365.4465
1778262480000,2313.08,2313.91,2312.0,2313.89,252.2703,583464.995876,2063,72.2075
1778262540000,2313.89,2315.63,2313.82,2315.63,290.1429,671594.978909,2538,181.5912
1778262600000,2315.62,2315.62,2312.67,2312.67,316.7606,732958.395762,3150,87.4892
1778262660000,2312.68,2312.99,2311.44,2312.8,250.5383,579325.3142,2879,105.004
1778262720000,2312.79,2313.55,2311.85,2313.4,212.7541,492043.184823,2217,61.4664
1778262780000,2313.41,2313.41,2312.08,2313.09,152.0849,351725.693358,1722,60.9123
1778262840000,2313.1,2313.1,2312.76,2312.81,119.0971,275463.218432,949,21.5474
1778262900000,2312.81,2313.54,2312.03,2312.03,181.9317,420797.011647,1466,63.1806
1778262960000,2312.03,2312.03,2310.15,2310.15,168.8577,390238.818852,2177,13.8908
1778263020000,2310.16,2310.24,2308.4,2308.65,499.3961,1153426.825084,1681,92.1116
1778263080000,2308.65,2308.66,2303.89,2303.9,1009.2403,2327173.574079,4943,132.6775
1778263140000,2303.9,2304.86,2300.7,2304.86,979.8975,2256019.347732,4706,339.8394
1778263200000,2304.87,2313.05,2304.87,2307.81,1559.581,3601704.500503,8284,769.9622
1778263260000,2307.82,2310.28,2306.77,2309.99,776.6955,1792961.463252,4558,265.1398
1778263320000,2309.98,2310.41,2308.94,2310.41,227.4919,525441.568065,3102,89.7091
1778263380000,2310.41,2311.13,2309.79,2310.99,371.2235,857770.079624,2043,125.6948
1778263440000,2311.0,2311.65,2310.44,2311.64,225.229,520525.529167,1941,68.199
1778263500000,2311.65,2312.07,2310.14,2311.17,156.7966,362361.162924,1888,45.9697
1778263560000,2311.17,2311.95,2310.75,2310.75,148.2246,342602.894274,1395,33.3848
1778263620000,2310.76,2310.9,2309.8,2310.15,280.528,648075.704641,1514,78.2461
1778263680000,2310.16,2311.15,2310.16,2310.6,210.2651,485910.423751,1472,68.9884
1778263740000,2310.6,2311.08,2310.07,2310.9,210.7876,487078.978171,1591,58.0356
1778263800000,2310.91,2312.07,2310.9,2311.79,433.4608,1002059.06308,1325,276.3907
1778263860000,2311.8,2312.24,2311.14,2312.03,280.8668,649288.381571,1505,177.0339
1778263920000,2312.04,2312.82,2311.22,2312.12,286.1999,661728.619972,2301,137.0518
1778263980000,2312.12,2312.8,2311.79,2312.13,385.6248,891664.380449,1780,217.1413
1778264040000,2312.12,2312.8,2312.12,2312.44,138.2928,319799.094356,1210,41.8284
1778264100000,2312.45,2312.96,2311.96,2311.96,295.9954,684433.550559,2068,174.872
1778264160000,2311.96,2312.37,2309.83,2311.4,472.131,1091085.802024,2879,92.0533
1778264220000,2311.41,2316.99,2311.41,2316.4,1299.5445,3008088.051806,5202,1018.7754
1778264280000,2316.41,2317.27,2315.05,2315.58,481.0829,1114336.113856,3465,276.6889
1778264340000,2315.58,2317.68,2315.58,2316.61,426.9951,989296.714518,3199,275.0344
1778264400000,2316.61,2317.56,2316.11,2316.92,275.1257,637478.794478,2241,49.5983
1778264460000,2316.93,2319.05,2316.93,2317.49,337.9288,783326.917788,3308,224.0405
1778264520000,2317.49,2318.46,2317.08,2318.17,282.1,653874.340819,2483,141.6997
1778264580000,2318.18,2318.32,2316.31,2317.99,192.9049,447029.45879,2854,93.4486
1778264640000,2318.0,2319.57,2318.0,2318.81,445.2703,1032529.540406,1678,318.9549
1778264700000,2318.81,2320.53,2318.65,2320.24,846.1964,1962870.227577,3270,656.5259
1778264760000,2320.24,2320.35,2319.85,2320.35,289.28,671163.622287,1074,132.2575
1778264820000,2320.34,2320.34,2319.15,2319.16,203.5968,472351.69012,1181,18.3364
1778264880000,2319.16,2319.87,2317.57,2317.57,214.1078,496436.999383,1349,35.42
1778264940000,2317.58,2319.05,2317.57,2318.49,201.9607,468221.369327,1229,115.1766
1778265000000,2318.49,2318.9,2317.83,2318.9,242.2777,561697.299238,1288,88.6887
1778265060000,2318.89,2318.98,2317.4,2317.97,201.4212,466961.710762,1557,78.8707
1778265120000,2317.97,2320.34,2317.97,2319.98,288.6667,669441.362235,1462,135.5888
1778265180000,2319.99,2321.22,2319.98,2321.22,729.6017,1693095.335902,1464,603.5916
1778265240000,2321.22,2321.22,2318.87,2318.91,226.6337,525904.6452,1153,71.7492
1778265300000,2318.91,2320.55,2318.21,2320.29,211.3265,490087.382014,1384,89.0572
1778265360000,2320.29,2320.3,2318.43,2318.43,126.1276,292516.570765,1241,12.2391
1778265420000,2318.43,2318.66,2315.88,2316.02,323.6257,749910.317063,2157,45.6186
1778265480000,2316.02,2316.5,2315.59,2315.98,390.7461,904980.519238,1582,79.5271
1778265540000,2315.98,2317.49,2315.98,2317.49,245.075,567721.999605,1308,175.6129
1778265600000,2317.5,2317.5,2315.99,2315.99,151.8251,351770.240557,1538,30.3907
1778265660000,2316.0,2316.89,2315.67,2315.68,341.9473,792024.177559,2862,195.9473
1778265720000,2315.68,2319.55,2315.67,2318.97,430.0303,996787.762049,2812,283.9426
1778265780000,2318.96,2320.44,2318.77,2319.55,516.2138,1197468.246915,2424,364.2361
1778265840000,2319.56,2319.77,2318.35,2318.35,291.1722,675307.971858,1275,26.7175
1778265900000,2318.34,2319.36,2318.18,2319.15,125.8797,291879.539672,1740,47.7403
1778265960000,2319.16,2319.76,2319.15,2319.75,238.823,553921.683983,1451,131.2861
1778266020000,2319.76,2319.82,2317.71,2317.71,131.2008,304227.367085,1697,28.0731
1778266080000,2317.71,2317.71,2317.08,2317.62,172.6899,400161.751575,1410,71.0499
1778266140000,2317.62,2318.75,2317.62,2318.75,146.3897,339372.337924,1699,55.3235
1778266200000,2318.76,2321.0,2318.76,2320.99,220.2716,511013.996881,1432,147.4204
1778266260000,2320.98,2321.04,2320.0,2320.0,208.9537,484947.994829,1988,55.9095
1778266320000,2319.99,2319.99,2318.64,2319.27,168.2247,390136.405349,1538,84.3145
1778266380000,2319.28,2320.18,2319.27,2320.12,135.0932,313386.367223,1640,39.5112
1778266440000,2320.13,2320.13,2318.57,2319.21,167.1718,387765.785599,1656,29.3479
1778266500000,2319.22,2319.28,2316.61,2316.87,204.8959,474939.290674,1676,48.3502
1778266560000,2316.88,2318.66,2316.87,2318.11,149.3203,346163.993729,1484,31.3564
1778266620000,2318.12,2318.12,2317.87,2317.96,79.9838,185401.581712,527,15.1411
1778266680000,2317.96,2318.4,2317.81,2317.96,97.4745,225945.093385,861,17.773
1778266740000,2317.96,2317.96,2313.11,2313.49,735.4608,1702434.422114,3354,148.9518
1778266800000,2313.49,2314.05,2312.7,2313.96,591.5185,1368390.313351,3464,298.0218
1778266860000,2313.95,2313.95,2312.95,2313.14,210.9479,488005.97809,1434,71.1717
1778266920000,2313.14,2313.36,2312.48,2312.82,238.0173,550502.010042,1615,95.1555
1778266980000,2312.83,2313.94,2312.81,2313.27,243.1382,562475.290195,2021,79.0259
1778267040000,2313.28,2315.03,2312.74,2313.12,308.5532,713950.265023,3022,107.4445
1778267100000,2313.12,2313.52,2312.65,2313.17,229.9599,531918.609423,1702,67.1991
1778267160000,2313.18,2314.77,2313.17,2314.72,101.847,235695.250718,1013,43.834
1778267220000,2314.71,2319.36,2314.71,2319.35,915.7746,2121863.284185,2747,657.6099
1778267280000,2319.36,2319.49,2318.22,2318.22,234.1356,542859.230311,1320,24.7263
1778267340000,2318.22,2318.35,2316.99,2317.0,410.3642,951066.158644,1333,59.5482
1778267400000,2316.99,2317.0,2315.8,2315.96,215.828,499927.626094,995,22.5082
1778267460000,2315.96,2316.18,2315.14,2315.42,348.9463,808075.733273,1417,82.0578
1778267520000,2315.43,2316.8,2315.43,2316.75,272.2491,630663.8648,928,149.5332
1778267580000,2316.74,2318.42,2316.52,2318.41,248.1074,575050.521594,1550,85.2984
1778267640000,2318.42,2318.42,2317.23,2317.5,208.0623,482224.324841,1477,32.8915
1778267700000,2317.51,2318.41,2317.09,2318.03,361.1897,837168.739401,2412,122.071
1778267760000,2318.04,2320.36,2318.03,2319.45,293.1654,680043.855614,1787,123.36
1778267820000,2319.44,2319.45,2318.02,2318.04,415.3323,962912.169336,1013,87.466
1778267880000,2318.05,2318.9,2317.11,2317.11,279.0558,646949.680711,2046,88.0276
1778267940000,2317.12,2318.0,2316.84,2318.0,394.0377,913235.537408,1733,241.6297
1778268000000,2317.99,2318.0,2316.69,2317.34,263.2404,610029.419069,1524,44.7182
1778268060000,2317.34,2317.93,2316.76,2317.93,218.6204,506614.819183,1608,55.0809
1778268120000,2317.93,2318.0,2316.53,2316.54,306.8366,711106.365566,1413,18.7918
1778268180000,2316.54,2317.11,2316.26,2316.96,616.3271,1427917.767574,2023,208.3376
1778268240000,2316.95,2317.53,2315.94,2315.94,323.019,748455.350865,1499,54.548
1778268300000,2315.95,2315.96,2315.55,2315.85,248.181,574738.507441,700,67.0209
1778268360000,2315.86,2315.86,2314.77,2315.63,199.0251,460823.080316,1613,41.7426
1778268420000,2315.63,2315.85,2315.31,2315.31,157.9139,365675.91375,935,14.529
1778268480000,2315.31,2315.39,2314.46,2314.79,255.8164,592219.366888,1672,83.7768
1778268540000,2314.79,2315.48,2314.78,2315.47,338.5686,783755.185346,813,88.9136
1778268600000,2315.48,2316.86,2315.01,2316.85,360.0563,833811.953629,1548,186.6831
1778268660000,2316.85,2317.69,2316.85,2317.35,251.0321,581706.61831,1054,88.6057
1778268720000,2317.35,2317.36,2316.78,2316.78,191.295,443270.538966,783,21.7796
1778268780000,2316.78,2316.84,2316.41,2316.73,176.5898,409098.277166,1008,41.5801
1778268840000,2316.73,2317.56,2316.72,2317.08,307.1261,711686.929605,1165,62.3835
1778268900000,2317.09,2317.61,2316.41,2316.41,222.6516,515880.239359,1492,44.5899
1778268960000,2316.42,2316.91,2315.99,2316.9,481.2644,1114739.960063,1332,174.6689
1778269020000,2316.9,2318.98,2316.4,2317.35,1343.2307,3113389.102945,2830,181.9711
1778269080000,2317.36,2317.82,2317.15,2317.15,339.8831,787718.850562,1003,115.4576
1778269140000,2317.15,2317.16,2315.9,2316.01,298.2556,690903.105863,967,53.0559
1778269200000,2316.02,2318.39,2315.9,2317.48,563.0876,1304875.691026,2173,262.4913
1778269260000,2317.48,2318.29,2317.19,2317.59,560.0732,1298133.145236,2146,180.9548
1778269320000,2317.58,2318.05,2317.32,2317.32,218.3295,506018.038583,1122,57.6369
