ts,open,high,low,close,volume,quote_volume,trades,taker_buy_volume
1777928220000,79953.83,79953.84,79934.6,79934.61,1.85677,148427.6651051,676,0.64606
1777928280000,79934.6,79951.72,79934.6,79948.62,4.76418,380875.5361203,715,2.86634
1777928340000,79948.63,79948.63,79936.69,79936.7,2.15346,172157.1164391,489,0.50981
1777928400000,79936.7,79964.59,79936.7,79964.59,8.328,665796.1987694,634,7.87075
1777928460000,79964.59,80002.85,79964.59,80002.84,3.13036,250370.469515,973,2.78405
1777928520000,80002.84,80080.77,80002.84,80064.97,8.87658,710603.3227917,2111,4.72218
1777928580000,80064.96,80068.25,80054.87,80068.25,5.11034,409151.4380993,712,1.46268
1777928640000,80068.24,80068.25,80028.25,80028.26,6.28945,503405.249288,1267,0.53267
1777928700000,80028.26,80028.26,80019.18,80028.26,8.46865,677717.6362308,902,1.17812
1777928760000,80028.26,80080.76,80028.26,80062.7,11.45139,916635.2720944,1340,6.29958
1777928820000,80062.7,80066.0,80057.04,80066.0,3.82752,306431.3299229,519,3.19611
1777928880000,80066.0,80100.0,80065.99,80093.77,9.41864,754254.1392499,999,7.73514
1777928940000,80093.78,80109.37,80093.77,80093.77,4.73772,379503.2279905,1362,2.84701
1777929000000,80093.77,80124.0,80093.77,80124.0,8.0591,645569.2708221,621,7.40783
1777929060000,80124.0,80150.76,80123.99,80134.0,6.81673,546298.5399414,1675,4.53323
1777929120000,80134.0,80134.01,80130.65,80130.66,0.86826,69576.7939168,266,0.1532
1777929180000,80130.65,80130.66,80092.48,80095.69,4.6769,374618.2306118,1559,1.28832
1777929240000,80095.69,80115.99,80095.69,80115.99,2.27451,182211.5462993,592,2.07494
1777929300000,80115.99,80127.42,80115.98,80127.41,0.7191,57616.9413539,425,0.48033
1777929360000,80127.41,80127.42,80111.41,80111.42,3.16832,253862.9256295,807,0.21983
1777929420000,80111.41,80111.42,80083.75,80083.75,2.2397,179378.0233688,1044,0.14643
1777929480000,80083.76,80083.76,80073.7,80083.71,2.5704,205837.885063,605,0.75808
1777929540000,80083.7,80101.52,80083.7,80101.52,1.37964,110490.6141086,517,0.81586
1777929600000,80101.52,80101.52,80101.51,80101.51,0.51103,40934.2785282,126,0.38729
1777929660000,80101.52,80109.93,80101.51,80109.93,1.61856,129649.8244238,550,1.33223
1777929720000,80109.93,80160.32,80109.93,80153.59,9.03649,724238.7551258,1012,8.42985
1777929780000,80153.58,80253.51,80153.0,80252.67,28.56349,2290635.7877994,2801,24.75496
1777929840000,80252.67,80287.41,80237.03,80275.75,10.5157,844111.0107829,1965,5.83115
1777929900000,80275.75,80287.9,80271.92,80271.92,6.47431,519761.5443003,1528,1.95064
1777929960000,80271.93,80271.93,80257.06,80257.06,5.72255,459322.8581099,1406,2.28944
1777930020000,80257.07,80257.07,80227.2,80227.21,2.06341,165578.7327055,1194,0.17633
1777930080000,80227.21,80227.21,80215.74,80215.75,1.7699,141986.5498128,769,0.47117
1777930140000,80215.74,80215.75,80197.75,80201.24,4.34916,348808.722927,911,3.4326
1777930200000,80201.24,80244.29,80201.23,80244.28,1.15513,92670.5225103,1262,0.52299
1777930260000,80244.29,80284.82,80244.28,80265.78,25.17141,2020554.0771491,718,24.75723
1777930320000,80265.79,80265.79,80249.42,80249.42,3.15157,252952.5385198,897,0.36723
1777930380000,80249.43,80250.0,80249.42,80249.99,2.36058,189435.532789,214,0.96829
1777930440000,80249.99,80259.12,80245.32,80245.32,1.66034,133248.8673065,1016,0.45612
1777930500000,80245.33,80290.0,80236.54,80289.99,17.21626,1381589.1554447,1461,15.415
1777930560000,80289.99,80290.0,80281.95,80281.95,4.40512,353671.4635428,544,0.83029
1777930620000,80281.94,80281.94,80269.68,80269.68,2.11711,169949.3829311,573,0.06831
1777930680000,80269.68,80280.77,80249.86,80249.86,5.47589,439548.8278188,1348,2.41652
1777930740000,80249.86,80261.98,80245.85,80261.98,2.28056,183012.0267713,709,1.77751
1777930800000,80261.99,80277.67,80253.71,80253.71,3.43322,275581.4156056,1211,0.53653
1777930860000,80253.72,80253.72,80253.71,80253.71,0.82278,66031.1496084,182,0.20946
1777930920000,80253.71,80264.79,80253.71,80264.78,2.50745,201235.0217178,718,1.02532
1777930980000,80264.79,80272.43,80233.54,80253.78,6.12386,491455.362003,2252,3.11231
1777931040000,80253.78,80270.05,80244.05,80244.06,4.12497,331087.148489,1508,1.65179
1777931100000,80244.06,80272.42,80243.89,80272.42,3.50232,281051.5811701,1251,2.62326
1777931160000,80272.42,80280.77,80272.41,80280.75,1.26457,101515.1894959,722,0.39356
1777931220000,80280.75,80280.76,80274.3,80280.1,2.36703,190020.0946033,962,0.5594
1777931280000,80280.11,80280.11,80279.19,80279.19,1.06036,85125.2584897,390,0.11803
1777931340000,80279.19,80309.0,80279.19,80308.99,3.64626,292762.7586631,1386,3.13279
1777931400000,80308.99,80383.15,80308.99,80352.78,13.86236,1113888.3329479,4027,7.89226
1777931460000,80352.77,80364.84,80349.33,80364.84,1.68321,135251.3426336,861,0.80511
1777931520000,80364.83,80372.63,80319.43,80319.44,3.36336,270230.9077316,1769,1.33851
1777931580000,80319.43,80319.44,80276.25,80309.52,6.03037,484166.6588678,2252,2.56393
1777931640000,80309.52,80331.78,80289.9,80289.91,19.42171,1559784.7039151,1674,1.20849
1777931700000,80289.91,80305.2,80286.07,80304.3,17.27348,1386960.3829529,879,15.37867
1777931760000,80304.3,80304.3,80270.2,80270.21,2.63327,211420.8452207,1012,0.23926
1777931820000,80270.21,80270.21,80248.0,80263.29,5.60006,449424.4813852,1243,4.44546
1777931880000,80263.3,80274.07,80263.29,80267.97,4.68778,376286.9951716,658,2.35897
1777931940000,80267.97,80267.98,80259.17,80259.17,1.86812,149942.6649712,436,0.35632
1777932000000,80259.18,80385.05,80235.18,80350.95,18.63916,1497021.3496976,4974,10.33495
1777932060000,80350.96,80388.74,80350.95,80374.27,6.61311,531516.0137859,1840,1.95611
1777932120000,80374.27,80374.28,80317.85,80317.85,3.23356,259814.301017,1543,1.24499
1777932180000,80317.85,80343.77,80313.0,80343.76,3.14054,252249.4753845,1176,1.87927
1777932240000,80343.77,80343.77,80337.58,80337.59,3.66179,294195.8418636,535,0.71849
1777932300000,80337.59,80361.77,80323.05,80323.05,10.85639,872262.9080091,1893,6.82355
1777932360000,80323.05,80323.05,80284.07,80284.07,3.06668,246242.6110388,1421,0.82735
1777932420000,80284.08,80289.95,80284.08,80289.94,3.75175,301220.934409,595,1.88032
1777932480000,80289.95,80307.49,80289.94,80307.48,2.98629,239804.9767077,653,0.97453
1777932540000,80307.48,80323.13,80307.48,80313.47,12.6633,1017079.9535923,911,0.98604
1777932600000,80313.47,80337.6,80296.03,80337.59,2.03122,163123.8316586,1698,1.23036
1777932660000,80337.59,80339.11,80334.56,80334.56,0.92547,74350.3310707,523,0.52561
1777932720000,80334.57,80334.57,80334.56,80334.56,0.6806,54675.7036707,172,0.21347
1777932780000,80334.57,80359.28,80334.56,80359.28,3.65169,293366.8990927,984,3.04557
1777932840000,80359.27,80361.26,80359.27,80359.64,1.07983,86775.4093151,208,0.55934
1777932900000,80359.64,80388.74,80359.64,80388.73,3.25165,261329.4485757,1198,3.0615
1777932960000,80388.74,80397.19,80359.63,80359.63,13.74058,1104569.748879,1569,10.2
1777933020000,80359.63,80359.63,80296.33,80296.34,5.01233,402566.3552192,2232,2.92157
1777933080000,80296.33,80296.34,80286.07,80286.07,2.64434,212311.7748124,499,0.17785
1777933140000,80286.07,80295.68,80277.91,80295.68,5.44083,436792.883449,1041,4.75049
1777933200000,80295.68,80307.69,80295.68,80307.68,4.30018,345330.866953,627,2.97378
1777933260000,80307.67,80307.68,80295.67,80295.68,1.37169,110150.4089495,424,0.47443
1777933320000,80295.68,80306.23,80286.07,80286.07,2.83078,227298.8464166,1166,0.90491
1777933380000,80286.08,80296.8,80268.73,80296.8,3.52321,282837.4915346,1466,1.59875
1777933440000,80296.8,80316.9,80281.69,80281.69,14.33197,1150777.6006515,1229,0.41975
1777933500000,80281.7,80307.09,80281.69,80307.09,11.788,946470.2704486,888,11.21758
1777933560000,80307.09,80315.77,80289.81,80289.81,2.75197,220994.7737063,858,0.34089
1777933620000,80289.81,80289.81,80280.0,80289.43,3.18684,255862.0481495,608,0.51658
1777933680000,80289.42,80289.43,80268.73,80268.73,1.76168,141436.4983923,506,0.10318
1777933740000,80268.74,80268.74,80268.73,80268.73,2.38213,191210.5720587,156,2.22638
1777933800000,80268.74,80268.74,80234.59,80234.6,3.39903,272795.5376353,949,0.11537
1777933860000,80234.6,80241.02,80234.59,80241.01,2.91514,233908.758227,387,0.91123
1777933920000,80241.02,80241.02,80201.55,80225.56,9.38164,752573.5924412,1424,1.7116
1777933980000,80225.57,80225.57,80197.44,80197.44,1.26218,101237.3282162,891,0.07107
1777934040000,80197.45,80218.1,80132.29,80151.21,18.43114,1477801.806737,4062,5.54125
1777934100000,80151.21,80179.85,80146.03,80179.85,2.74429,219979.9507736,1161,1.67181
1777934160000,80179.85,80179.85,80139.0,80148.39,3.11589,249756.3857853,1376,0.81549
1777934220000,80148.39,80148.4,80122.4,80132.7,2.33626,187213.6789621,1780,0.86467
1777934280000,80132.7,80158.97,80132.69,80143.66,2.8871,231392.8162816,1102,1.88074
1777934340000,80143.66,80143.67,80134.27,80139.05,5.34862,428641.2302594,343,2.62869
1777934400000,80139.05,80139.05,80126.46,80126.46,0.64421,51625.2224647,524,0.18088
1777934460000,80126.47,80150.82,80124.36,80150.81,2.27977,182698.4157271,1025,1.21319
1777934520000,80150.82,80150.82,80138.35,80138.36,1.51391,121336.7075705,395,0.50016
1777934580000,80138.35,80147.19,80138.35,80140.33,4.23432,339343.2799979,608,3.44346
1777934640000,80140.33,80140.33,80116.88,80116.88,2.31441,185451.1245246,900,1.50108
1777934700000,80116.89,80132.0,80102.0,80132.0,2.4226,194073.9701182,1545,1.45917
1777934760000,80132.0,80140.0,80131.99,80139.99,1.39922,112128.8393452,393,0.4674
1777934820000,80140.0,80159.99,80139.99,80159.99,1.76556,141500.0145054,633,1.24806
1777934880000,80160.0,80181.87,80159.99,80181.86,1.40691,112797.2343116,800,0.87722
1777934940000,80181.86,80200.0,80175.01,80194.94,7.34493,588953.3364765,1448,4.87297
1777935000000,80194.93,80194.94,80175.31,80175.33,6.80727,545839.5065929,1559,2.57575
1777935060000,80175.32,80175.32,80139.49,80139.5,2.97232,238247.3923638,1137,0.1897
1777935120000,80139.49,80139.5,80127.55,80127.55,1.01396,81249.5938247,682,0.10699
1777935180000,80127.55,80131.13,80112.14,80123.04,6.57411,526753.5049565,1665,3.83841
1777935240000,80123.04,80123.04,80076.29,80079.5,5.11796,409934.3797538,1804,1.46834
1777935300000,80079.5,80086.58,80079.5,80084.94,2.71588,217493.782813,852,0.63738
1777935360000,80084.93,80098.0,80084.93,80084.94,1.90569,152624.6849987,1137,1.12004
1777935420000,80084.94,80084.94,80080.76,80080.76,0.64923,51992.1773874,204,0.07978
1777935480000,80080.77,80096.67,80042.84,80096.66,7.79165,623822.3766172,2210,3.50059
1777935540000,80096.67,80096.67,80067.22,80067.23,4.35899,349065.9480508,1101,0.22735
1777935600000,80067.22,80067.22,80034.27,80034.28,3.16667,253496.72843,1123,0.06896
1777935660000,80034.28,80034.28,79960.16,79980.35,11.08245,886389.6807323,3203,4.11355
1777935720000,79980.36,79984.62,79950.52,79984.61,9.40602,752163.0497735,1741,4.19836
1777935780000,79984.6,79984.6,79950.53,79950.53,3.88488,310687.2816527,1013,1.32515
1777935840000,79950.53,79964.01,79950.52,79960.6,8.09713,647384.2637741,748,3.57078
1777935900000,79960.6,79960.6,79952.36,79957.02,1.00171,80090.8508036,529,0.35667
1777935960000,79957.02,79957.02,79946.48,79946.49,2.02409,161833.9148161,647,0.69666
1777936020000,79946.48,79965.0,79944.84,79965.0,3.34475,267426.8992665,1403,2.47749
1777936080000,79965.0,79977.43,79948.0,79948.01,2.14682,171675.8976261,1274,1.54348
1777936140000,79948.0,79948.0,79915.0,79917.27,3.9951,319316.324345,1525,0.55707
1777936200000,79917.26,79931.89,79915.0,79931.89,2.89893,231674.1763826,754,1.39447
1777936260000,79931.89,79931.89,79905.0,79910.05,26.0772,2083966.1542424,1265,2.13387
1777936320000,79910.04,79934.97,79910.04,79934.97,2.28856,182900.3120323,1337,1.87692
1777936380000,79934.96,79940.0,79915.49,79915.49,2.03432,162602.9990233,939,1.16168
1777936440000,79915.49,79930.08,79915.49,79930.08,7.59252,606813.1564527,655,5.42884
1777936500000,79930.09,79930.09,79915.73,79917.34,6.65855,532165.6633941,607,1.82596
1777936560000,79917.34,79917.34,79910.87,79910.88,3.05457,244109.6289058,392,0.27307
1777936620000,79910.87,79929.75,79910.87,79910.88,2.34024,187024.073337,1000,1.41884
1777936680000,79910.87,79910.88,79900.0,79900.0,33.53516,2679485.9518017,732,0.52543
1777936740000,79900.01,79943.04,79889.01,79943.0,76.1139,6082811.42367,1553,47.61044
1777936800000,79943.0,79943.0,79923.11,79923.11,3.18529,254598.6749622,622,0.76306
1777936860000,79923.11,79923.12,79923.11,79923.11,1.34771,107713.1774284,190,0.28503
1777936920000,79923.12,79923.12,79905.12,79905.12,4.1967,335395.5654031,640,2.17093
1777936980000,79905.12,79905.13,79897.99,79898.0,1.97274,157621.2975698,379,0.31381
1777937040000,79897.99,79898.0,79882.35,79882.35,2.90573,232141.6181889,638,0.48386
1777937100000,79882.36,79886.58,79882.35,79886.57,1.36399,108960.3474618,496,1.04664
1777937160000,79886.57,79923.12,79886.57,79923.12,2.21269,176798.4569961,1474,1.82682
1777937220000,79923.12,79938.25,79923.11,79937.65,2.03117,162346.4368844,504,1.56851
1777937280000,79937.66,79967.84,79937.65,79967.83,1.58674,126859.0612121,1131,0.93026
1777937340000,79967.84,79975.83,79967.84,79975.83,4.18216,334471.5059289,259,3.08412
1777937400000,79975.83,79975.83,79938.0,79938.39,5.42181,433531.2103432,1068,1.86356
1777937460000,79938.38,79938.38,79909.71,79909.71,1.66795,133313.0904145,728,0.2458
1777937520000,79909.71,79909.71,79765.09,79844.0,73.41476,5859520.7433896,5317,9.37432
1777937580000,79844.0,79859.66,79837.52,79853.59,8.76862,700128.4090826,1400,5.13717
1777937640000,79853.59,79856.62,79834.68,79856.62,3.76728,300784.6671246,1291,2.96557
1777937700000,79856.62,79856.62,79823.31,79823.31,3.18629,254398.7007264,806,0.51854
1777937760000,79822.84,79822.85,79780.37,79812.82,6.9443,554170.6775543,1810,2.36995
1777937820000,79812.82,79812.83,79744.91,79762.85,89.46868,7136062.985351,2085,40.54463
1777937880000,79762.85,79787.4,79762.84,79787.39,1.99427,159087.9503416,1106,1.59352
1777937940000,79787.4,79803.31,79787.39,79803.31,1.97631,157702.6207583,681,1.70337
1777938000000,79803.31,79803.31,79803.3,79803.31,2.61906,209009.652047,197,2.1149
1777938060000,79803.31,79808.79,79801.7,79808.78,0.63474,50655.0655254,315,0.54416
1777938120000,79808.79,79808.79,79762.0,79762.01,3.58725,286168.6166437,1139,0.38443
1777938180000,79762.0,79763.61,79759.58,79759.59,2.72436,217302.8897043,445,0.6319
1777938240000,79759.58,79784.35,79759.58,79772.8,2.62855,209694.7469625,1327,0.91007
1777938300000,79772.8,79772.8,79760.76,79760.76,1.37716,109852.3812236,261,0.26812
1777938360000,79760.77,79772.81,79760.77,79772.8,0.9891,78897.9404901,799,0.4726
1777938420000,79772.81,79772.81,79767.14,79767.14,2.11211,168484.9795891,288,0.41348
1777938480000,79767.14,79769.09,79767.14,79769.09,1.73859,138682.9169287,348,0.65921
1777938540000,79769.09,79812.15,79769.08,79799.24,3.71485,296429.3274561,1218,2.80278
1777938600000,79799.25,79872.0,79787.78,79840.78,18.3925,1468383.0255594,1358,15.36523
1777938660000,79840.77,79840.77,79799.9,79830.17,7.0151,559909.1440808,1708,4.86529
1777938720000,79830.17,79830.17,79816.81,79816.82,1.12965,90173.3796061,448,0.42254
1777938780000,79816.82,79868.0,79811.94,79846.11,4.58008,365679.568373,1607,2.45611
1777938840000,79846.12,79851.01,79843.26,79851.0,0.88913,70992.5912396,570,0.52471
1777938900000,79851.0,79851.01,79848.15,79848.15,1.17874,94122.4810236,232,0.24939
1777938960000,79848.16,79856.5,79848.15,79856.49,2.75739,220174.1511953,365,2.30252
1777939020000,79856.5,79856.5,79847.81,79847.81,0.82814,66129.5971952,473,0.33804
1777939080000,79847.81,79847.82,79840.28,79840.29,1.00309,80091.6963659,350,0.48293
1777939140000,79840.29,79861.01,79830.18,79861.01,101.84533,8132955.6539059,1100,34.75366
1777939200000,79861.01,79861.02,79820.21,79844.0,8.7129,695658.6311325,1755,4.17256
1777939260000,79843.99,79864.54,79808.72,79864.53,4.53392,361930.4543517,2570,3.13335
1777939320000,79864.53,79918.87,79858.0,79918.87,9.24096,738173.3442398,2105,8.90199
1777939380000,79918.87,80010.0,79918.87,79940.09,88.2185,7054502.9645234,3093,83.50079
1777939440000,79940.08,80009.52,79932.25,79996.0,42.79323,3421899.0276825,1937,41.13378
1777939500000,79996.01,80008.12,79996.0,80008.12,5.07661,406122.2113101,1084,3.76339
1777939560000,80008.12,80008.12,79950.11,79970.01,70.40227,5629642.5194433,2231,9.80261
1777939620000,79970.01,79992.66,79963.73,79981.82,3.70265,296116.241773,1442,1.58545
1777939680000,79981.82,79981.82,79959.88,79959.88,5.6931,455272.4294224,547,1.36424
1777939740000,79959.89,79959.89,79932.26,79932.27,2.38278,190495.9593402,790,0.43237
1777939800000,79932.26,79968.0,79932.26,79968.0,3.7978,303612.1971309,1165,2.94824
1777939860000,79968.0,79992.65,79967.99,79983.29,2.38727,190943.1849093,1384,1.55553
1777939920000,79983.3,79983.3,79941.96,79941.96,4.19001,335079.9579544,1028,0.65862
1777939980000,79941.97,79948.89,79936.0,79948.88,2.55652,204372.7954856,848,2.33714
1777940040000,79948.88,79953.36,79948.88,79953.36,0.65957,52732.8627047,447,0.53208
1777940100000,79953.36,79953.36,79920.0,79932.33,2.186,174730.958829,1531,1.18565
1777940160000,79932.32,79935.4,79917.5,79934.69,0.99418,79461.210679,950,0.53897
1777940220000,79934.69,79934.7,79913.82,79918.77,1.19683,95651.1697585,691,0.69903
1777940280000,79918.76,79934.97,79918.76,79926.87,1.1482,91773.6678078,961,0.63396
1777940340000,79926.88,79963.13,79922.99,79963.12,4.84162,387069.0412044,1380,3.62657
1777940400000,79963.12,79963.12,79940.75,79940.75,2.68179,214432.383043,707,0.66921
1777940460000,79940.76,79940.76,79935.75,79938.88,3.24589,259465.2605002,595,2.0785
1777940520000,79938.88,79938.89,79909.84,79909.84,2.79471,223377.9569747,987,1.21437
1777940580000,79909.85,79909.85,79882.61,79899.82,2.13147,170285.7371672,1404,1.0808
1777940640000,79899.82,79899.82,79875.46,79875.47,4.22331,337370.4817493,946,1.91159
1777940700000,79875.47,79904.76,79875.46,79904.76,1.80723,144380.8085146,1049,1.47824
1777940760000,79904.76,79904.76,79902.28,79902.28,1.11453,89055.6727899,247,0.76831
1777940820000,79902.29,79902.29,79863.52,79889.63,4.46313,356490.3182165,1232,2.26049
1777940880000,79889.64,79889.64,79875.46,79875.47,1.71404,136921.9448348,497,0.38526
1777940940000,79875.46,79875.47,79861.0,79861.01,2.62996,210046.5141514,433,0.29969
1777941000000,79861.01,79906.57,79861.0,79906.57,4.74618,379156.5761929,1796,4.27536
1777941060000,79906.56,79954.0,79885.07,79953.99,3.79887,303592.1353712,2222,2.57663
1777941120000,79953.99,79978.12,79948.74,79978.12,4.1826,334478.7030764,947,3.84469
1777941180000,79978.11,80080.77,79978.11,80068.83,10.42933,834793.2463813,2921,7.40981
1777941240000,80068.83,80142.22,80052.24,80093.96,12.41291,994207.8591269,3411,10.43933
1777941300000,80093.96,80100.01,80068.83,80092.15,3.66765,293713.9876373,1411,1.30828
1777941360000,80092.16,80092.16,80052.27,80057.42,4.3025,344508.8768008,1689,1.86114
1777941420000,80057.41,80057.42,80035.67,80035.81,0.94707,75805.7174203,504,0.3525
1777941480000,80035.81,80062.47,80035.81,80057.08,4.72439,378206.9296143,1056,4.14756
1777941540000,80057.07,80067.38,80057.07,80057.1,1.70826,136765.8859872,848,0.93715
1777941600000,80057.1,80057.11,80048.54,80048.54,2.12413,170051.4929613,405,0.6246
1777941660000,80048.06,80048.06,80026.22,80026.22,1.52975,122431.1315078,616,0.24244
1777941720000,80026.23,80035.21,80010.53,80033.61,4.05886,324791.9908753,1654,3.49061
1777941780000,80033.61,80035.83,80033.61,80035.83,1.00713,80605.6824705,340,0.70979
1777941840000,80035.82,80076.28,80035.82,80076.28,3.26798,261587.5683074,1154,3.14671
1777941900000,80076.28,80092.65,80056.14,80068.29,2.02623,162230.9858103,1553,1.22356
1777941960000,80068.28,80084.69,80068.28,80075.75,2.33945,187343.3619535,881,1.10852
1777942020000,80075.75,80080.76,80071.78,80080.76,2.01613,161436.6580829,559,1.31362
1777942080000,80080.75,80100.0,80065.12,80065.12,5.7455,460165.0650671,1312,1.16079
1777942140000,80065.12,80065.13,80040.0,80045.45,1.40709,112628.2634818,1051,0.9034
1777942200000,80045.46,80094.93,80045.45,80093.31,3.49259,279690.8744076,1150,1.88158
1777942260000,80093.31,80134.1,80093.31,80134.09,3.27802,262600.5791583,1345,2.20569
1777942320000,80134.09,80150.0,80134.09,80145.9,2.03706,163262.7736008,963,1.41694
1777942380000,80145.89,80183.33,80131.84,80183.31,17.32369,1388546.3002889,2618,14.81033
1777942440000,80182.17,80182.18,80161.85,80161.85,11.8485,949889.3521735,1652,1.98207
1777942500000,80161.86,80161.86,80142.12,80142.13,1.77962,142642.596639,970,0.79229
1777942560000,80142.12,80142.13,80128.08,80128.08,1.00611,80624.9147452,473,0.09921
1777942620000,80128.09,80164.26,80128.08,80164.26,8.91932,714929.5095121,1371,2.98178
1777942680000,80164.25,80164.26,80151.74,80151.75,2.39086,191644.7116911,558,0.32765
1777942740000,80151.75,80170.67,80151.74,80170.66,5.69411,456465.5801638,1184,5.09667
1777942800000,80170.66,80188.88,80127.69,80127.69,12.05921,966875.5219862,2754,7.80056
1777942860000,80127.68,80127.69,80094.25,80100.67,4.25238,340654.8766778,1472,2.71113
1777942920000,80100.67,80108.45,80080.76,80108.45,2.10053,168234.8120204,1191,0.69751
1777942980000,80108.44,80118.65,80098.39,80104.32,4.10845,329123.3079318,1452,2.08736
1777943040000,80104.32,80126.42,80098.36,80126.41,1.44544,115791.3606188,799,1.02217
1777943100000,80126.41,80180.87,80126.41,80165.38,8.45329,677673.0263999,1106,8.37807
1777943160000,80165.38,80177.49,80153.8,80170.1,5.42165,434634.1664704,1119,3.94412
1777943220000,80170.11,80170.11,80146.97,80154.51,2.98062,238917.1256048,1174,1.62851
1777943280000,80154.51,80208.78,80154.51,80192.37,4.90644,393459.7121803,1817,3.63421
1777943340000,80192.37,80213.36,80188.27,80209.63,8.34551,669285.3804089,1901,6.55645
1777943400000,80209.63,80259.75,80209.63,80259.75,9.42583,756296.0507015,1886,4.99693
1777943460000,80259.74,80259.75,80236.64,80239.86,9.50944,763077.8019791,1179,4.84933
1777943520000,80239.85,80242.29,80227.06,80240.56,7.51562,602999.5488551,1380,5.10554
1777943580000,80240.56,80246.01,80227.07,80227.07,2.49509,200200.8649808,893,0.8396
1777943640000,80227.08,80246.0,80199.51,80199.62,45.37871,3640897.816494,2234,1.19438
1777943700000,80199.61,80233.86,80199.61,80233.86,3.8209,306486.9603318,916,3.28053
1777943760000,80233.86,80247.62,80233.86,80242.73,2.18033,174956.4910609,951,0.88245
1777943820000,80242.72,80250.0,80221.0,80221.0,13.09473,1050705.9866453,1441,0.83293
1777943880000,80221.01,80221.01,80209.66,80209.66,0.57023,45739.8433487,485,0.18498
1777943940000,80209.67,80212.32,80189.46,80212.32,24.55598,1969406.2180773,1543,12.64549
1777944000000,80212.32,80212.32,80212.31,80212.31,0.93736,75187.815034,291,0.41324
1777944060000,80212.32,80236.04,80212.31,80236.03,2.05289,164673.7555507,947,1.01961
1777944120000,80236.04,80236.04,80226.19,80226.19,14.30586,1147843.493332,704,2.26813
1777944180000,80226.19,80271.08,80204.42,80271.07,18.46355,1481728.9127729,1752,12.4147
1777944240000,80271.07,80286.08,80267.06,80267.06,14.98447,1202867.5573637,1302,12.26579
1777944300000,80267.07,80267.07,80244.65,80244.66,1.60231,128600.0417597,766,1.04655
1777944360000,80244.66,80268.0,80244.65,80267.99,7.9459,637743.7824284,912,7.38829
1777944420000,80268.0,80268.0,80252.8,80252.8,21.13018,1696067.7331169,921,19.57534
1777944480000,80252.05,80268.0,80250.0,80268.0,9.76618,783751.7515565,886,1.76114
1777944540000,80268.0,80273.07,80250.0,80273.0,26.4228,2120808.8889392,1191,22.39596
1777944600000,80273.0,80273.01,80250.0,80261.31,11.73082,941488.9675958,1014,10.49473
1777944660000,80261.3,80261.31,80214.62,80229.94,69.13682,5548119.4772842,1942,1.48684
1777944720000,80229.94,80229.95,80190.42,80190.42,4.61638,370258.5635071,1193,2.12115
1777944780000,80190.43,80216.65,80166.88,80216.64,25.12261,2014727.2293653,1517,23.51751
1777944840000,80216.64,80216.65,80216.64,80216.65,8.25221,661964.5693143,399,1.05399
1777944900000,80216.65,80252.11,80200.02,80252.1,8.90236,714126.2550995,1781,1.96835
1777944960000,80252.11,80325.14,80252.11,80286.08,33.51674,2691380.7803426,2951,12.99915
1777945020000,80286.08,80335.68,80286.07,80294.42,5.1726,415410.05835,2473,3.2914
1777945080000,80294.43,80302.96,80260.68,80260.68,3.03704,243840.2064128,1325,1.49935
1777945140000,80260.68,80276.22,80252.11,80252.12,3.33361,267568.8389236,954,1.29832
1777945200000,80252.12,80259.8,80252.11,80259.8,0.55286,44369.5837608,378,0.24929
1777945260000,80259.8,80265.53,80252.24,80259.81,1.45278,116598.7372725,714,0.99381
1777945320000,80259.8,80259.81,80252.12,80259.8,1.26507,101531.4640305,596,0.85453
1777945380000,80259.81,80277.41,80259.8,80277.4,1.38562,111213.7559938,720,1.32155
1777945440000,80277.41,80277.41,80244.65,80246.01,8.35842,670865.2460826,598,0.22037
1777945500000,80246.0,80281.38,80246.0,80281.37,8.51664,683645.3524645,1212,3.74436
1777945560000,80281.38,80281.98,80281.37,80281.97,1.85521,148939.1194932,381,1.5032
1777945620000,80281.97,80353.68,80281.97,80353.68,5.44934,437684.8385589,1743,5.02958
1777945680000,80353.68,80374.47,80340.01,80340.01,4.27921,343855.4558946,1813,1.70806
1777945740000,80340.0,80340.91,80317.63,80340.91,2.8029,225153.3643499,1212,1.56366
1777945800000,80340.91,80350.0,80340.9,80349.99,3.03925,244185.4486854,359,2.70187
1777945860000,80349.99,80385.06,80349.99,80385.06,2.38716,191850.3789068,1233,2.08383
1777945920000,80385.05,80385.05,80352.4,80361.57,3.93239,316046.1968644,1337,1.42639
1777945980000,80361.57,80380.88,80361.57,80380.88,2.07128,166481.0679265,868,1.02253
1777946040000,80380.88,80380.88,80324.23,80335.84,5.32789,428086.8003907,1896,1.13184
1777946100000,80335.85,80335.85,80313.62,80313.63,3.96226,318251.0004937,683,1.48494
1777946160000,80313.63,80330.87,80313.62,80330.87,2.66863,214341.1933455,729,2.04811
1777946220000,80330.88,80347.99,80330.87,80347.98,2.24493,180367.858896,488,1.8214
1777946280000,80347.98,80347.99,80343.18,80343.18,3.66162,294192.8078023,524,1.84107
1777946340000,80343.19,80352.0,80343.18,80352.0,1.76309,141656.4367933,608,1.3825
1777946400000,80351.99,80352.0,80316.26,80316.27,5.35103,429892.2407884,1169,0.56044
1777946460000,80316.26,80335.84,80300.0,80335.84,2.36283,189765.1523701,1179,1.21174
1777946520000,80335.99,80372.63,80332.23,80372.63,1.85631,149142.2293855,1159,1.1474
1777946580000,80372.63,80416.02,80372.62,80403.43,13.54199,1088679.9375437,2377,11.00126
